,filepath,label,text,sentiment
269,data/MELD.Raw/train_audio/dia26_utt4.mp3,neutral,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",neutral
270,data/MELD.Raw/train_audio/dia26_utt5.mp3,joy,Yes!! I knew it!!  Bye-bye! So long! Later!,positive
271,data/MELD.Raw/train_audio/dia26_utt6.mp3,joy,Oh this is great! I might actually get to play Ben's dad!,positive
272,data/MELD.Raw/train_audio/dia26_utt7.mp3,joy,Yeah!,positive
273,data/MELD.Raw/train_audio/dia26_utt8.mp3,neutral,"Actually, that can't happen.",neutral
274,data/MELD.Raw/train_audio/dia26_utt9.mp3,neutral,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",neutral
275,data/MELD.Raw/train_audio/dia26_utt10.mp3,neutral,So it'll be either you two  or you two.,neutral
276,data/MELD.Raw/train_audio/dia26_utt11.mp3,sadness,"Man, this is gonna be kinda weird.",negative
277,data/MELD.Raw/train_audio/dia26_utt12.mp3,neutral,"Yeah, it is.",neutral
278,data/MELD.Raw/train_audio/dia26_utt13.mp3,neutral,"No, we-we're gonna be like best friends, that's why it's gonna be weird.",neutral
279,data/MELD.Raw/train_audio/dia27_utt0.mp3,sadness,"Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.",negative
280,data/MELD.Raw/train_audio/dia27_utt1.mp3,joy,"Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.",positive
281,data/MELD.Raw/train_audio/dia28_utt0.mp3,anger,Please!,negative
282,data/MELD.Raw/train_audio/dia28_utt1.mp3,anger,Are you kidding?,negative
283,data/MELD.Raw/train_audio/dia28_utt2.mp3,anger,"I-I hurt three huge men, I gave a guy a bloody noseI mean I-Im not proud of it but, I really am.",negative
284,data/MELD.Raw/train_audio/dia28_utt3.mp3,joy,"And its all because of you, wonderful, amazing you.",positive
285,data/MELD.Raw/train_audio/dia28_utt4.mp3,fear,I think youve got concussion.,negative
286,data/MELD.Raw/train_audio/dia28_utt5.mp3,joy,"No, no, Im serious. Thank you.",positive
287,data/MELD.Raw/train_audio/dia28_utt6.mp3,fear,Youre welcome.  Im sorry. Did I hurt you?,negative
288,data/MELD.Raw/train_audio/dia28_utt7.mp3,sadness,"Its worth the pain.  Yknow what, you know what? Its not.",negative
289,data/MELD.Raw/train_audio/dia29_utt0.mp3,surprise,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,positive
290,data/MELD.Raw/train_audio/dia29_utt1.mp3,joy,"I do! Want a hint? huh? ""I do""  ""I do"".",positive
291,data/MELD.Raw/train_audio/dia29_utt2.mp3,neutral,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",neutral
292,data/MELD.Raw/train_audio/dia29_utt3.mp3,joy,David is going to propose to Phoebe.,positive
293,data/MELD.Raw/train_audio/dia29_utt4.mp3,surprise,What?  Why?,negative
294,data/MELD.Raw/train_audio/dia29_utt6.mp3,anger,"Chandler, we have talked about this.",negative
295,data/MELD.Raw/train_audio/dia29_utt7.mp3,anger,You are not supposed to give people advice!,negative
296,data/MELD.Raw/train_audio/dia29_utt8.mp3,anger,Now couldn't you just have made some sort of inappropriate joke?,negative
297,data/MELD.Raw/train_audio/dia29_utt9.mp3,neutral,I,neutral
298,data/MELD.Raw/train_audio/dia29_utt10.mp3,anger,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,negative
299,data/MELD.Raw/train_audio/dia29_utt11.mp3,anger,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone",negative
300,data/MELD.Raw/train_audio/dia29_utt12.mp3,surprise,"Man, that's some",positive
301,data/MELD.Raw/train_audio/dia29_utt13.mp3,neutral,"Oh, that's not what you want...",neutral
302,data/MELD.Raw/train_audio/dia30_utt0.mp3,neutral,"This is my father, Paul Stevens. Dad, this is Ross Geller.",neutral
303,data/MELD.Raw/train_audio/dia30_utt1.mp3,joy,It-its great to meet you Paul.,positive
304,data/MELD.Raw/train_audio/dia30_utt2.mp3,neutral,I usually prefer Elizabeths boyfriends to address me as Mr. Stevens.,neutral
305,data/MELD.Raw/train_audio/dia30_utt3.mp3,neutral,"Of course, of course, Mr. Stevens.",neutral
306,data/MELD.Raw/train_audio/dia30_utt4.mp3,anger,"So Ross, what your problem?",negative
307,data/MELD.Raw/train_audio/dia30_utt5.mp3,surprise,Eh-whExcuse me?,positive
308,data/MELD.Raw/train_audio/dia30_utt6.mp3,anger,Why cant you get a girlfriend your own age?,negative
309,data/MELD.Raw/train_audio/dia30_utt7.mp3,fear,Thats funny. Umm.  Its not funny.,negative
310,data/MELD.Raw/train_audio/dia30_utt8.mp3,neutral,I,neutral
311,data/MELD.Raw/train_audio/dia30_utt9.mp3,neutral,Okay.,neutral
312,data/MELD.Raw/train_audio/dia30_utt10.mp3,neutral,"I can, I can see that.",neutral
313,data/MELD.Raw/train_audio/dia30_utt11.mp3,fear,"Umm, but I think if you give me umm, one chance I can, I can change your mind.",negative
314,data/MELD.Raw/train_audio/dia30_utt12.mp3,neutral,Okay.,neutral
315,data/MELD.Raw/train_audio/dia30_utt13.mp3,neutral,What?,neutral
316,data/MELD.Raw/train_audio/dia30_utt14.mp3,anger,Okay. Ill give you one chance to change my mind.  You got one minute.,negative
317,data/MELD.Raw/train_audio/dia30_utt15.mp3,surprise,Daddy!,negative
318,data/MELD.Raw/train_audio/dia31_utt0.mp3,neutral,"Oh well, its not on TV yet.",neutral
319,data/MELD.Raw/train_audio/dia31_utt1.mp3,neutral,"Well, then its not on the wall yet.",neutral
320,data/MELD.Raw/train_audio/dia31_utt2.mp3,neutral,"Okay, fine, I will bring you a tape, huh?",neutral
321,data/MELD.Raw/train_audio/dia31_utt3.mp3,neutral,"So umm, now do you have any of Matt Lauers clothes here? Maybe? Just ones that havent been cleaned yet?",neutral
322,data/MELD.Raw/train_audio/dia32_utt0.mp3,surprise,Ooooohh!,negative
323,data/MELD.Raw/train_audio/dia32_utt1.mp3,neutral,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",neutral
324,data/MELD.Raw/train_audio/dia32_utt2.mp3,surprise,Was it...?,negative
325,data/MELD.Raw/train_audio/dia32_utt3.mp3,neutral,"Oh, boy scouts could have camped under there.",neutral
326,data/MELD.Raw/train_audio/dia32_utt4.mp3,surprise,"""Ooo,"" what?",positive
327,data/MELD.Raw/train_audio/dia32_utt5.mp3,neutral,Uma Thurman.,neutral
328,data/MELD.Raw/train_audio/dia32_utt6.mp3,surprise,Oh!,positive
329,data/MELD.Raw/train_audio/dia32_utt7.mp3,surprise,The actress!,positive
330,data/MELD.Raw/train_audio/dia32_utt8.mp3,neutral,Thanks Rach.,neutral
331,data/MELD.Raw/train_audio/dia32_utt9.mp3,surprise,So what are you gonna do?,negative
332,data/MELD.Raw/train_audio/dia32_utt10.mp3,joy,You have to tell her!,positive
333,data/MELD.Raw/train_audio/dia32_utt11.mp3,joy,You have to tell her!,positive
334,data/MELD.Raw/train_audio/dia32_utt12.mp3,anger,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",negative
335,data/MELD.Raw/train_audio/dia32_utt13.mp3,anger,Guys?,negative
336,data/MELD.Raw/train_audio/dia32_utt14.mp3,anger,Guys?,negative
337,data/MELD.Raw/train_audio/dia32_utt15.mp3,neutral,"Oh, yeah, you have to tell her.",neutral
338,data/MELD.Raw/train_audio/dia32_utt16.mp3,neutral,Feminist issue. That's where I went!,neutral
339,data/MELD.Raw/train_audio/dia32_utt17.mp3,fear,She is gonna hate me.,negative
340,data/MELD.Raw/train_audio/dia32_utt18.mp3,neutral,"Yeah, well...",neutral
341,data/MELD.Raw/train_audio/dia33_utt0.mp3,fear,Will you marry me?,negative
342,data/MELD.Raw/train_audio/dia33_utt1.mp3,joy,Its the big night! We wanted to wish you good luck!,positive
343,data/MELD.Raw/train_audio/dia33_utt2.mp3,neutral,"Yeah, yeah you have the ring?",neutral
344,data/MELD.Raw/train_audio/dia33_utt3.mp3,neutral,"Yeah, right here in my pocket.  Pheebs?",neutral
345,data/MELD.Raw/train_audio/dia33_utt4.mp3,surprise,Oh! Oop!,positive
346,data/MELD.Raw/train_audio/dia33_utt5.mp3,neutral,"Okay, now will you guys get out of here? I want this is to be a surprise and shes gonna know.",neutral
347,data/MELD.Raw/train_audio/dia33_utt6.mp3,neutral,Yeah-yeah you guys. Get out of here!,neutral
348,data/MELD.Raw/train_audio/dia33_utt7.mp3,neutral,Hi guys.,neutral
349,data/MELD.Raw/train_audio/dia33_utt8.mp3,joy,You are beautiful.,positive
350,data/MELD.Raw/train_audio/dia33_utt9.mp3,joy,"Oh, thank you!   Whats going on?",positive
351,data/MELD.Raw/train_audio/dia33_utt10.mp3,neutral,Were just reallyvery excited about this charity event that we have to go to.,neutral
352,data/MELD.Raw/train_audio/dia34_utt0.mp3,neutral,"Okay umm, Ross?",neutral
353,data/MELD.Raw/train_audio/dia34_utt1.mp3,neutral,"I'm-I'm really warm, so I'm going to be taking off my sweater.",neutral
354,data/MELD.Raw/train_audio/dia34_utt2.mp3,neutral,"Now, I'm just letting you know that this is",neutral
355,data/MELD.Raw/train_audio/dia34_utt3.mp3,joy,Yep! That's hilarious!,positive
356,data/MELD.Raw/train_audio/dia34_utt4.mp3,neutral,I'm sorry. I'm done. I'm done.,neutral
357,data/MELD.Raw/train_audio/dia34_utt5.mp3,neutral,"Y'know, last night was embarrassing for you too.",neutral
358,data/MELD.Raw/train_audio/dia34_utt6.mp3,neutral,"No, not really. I mean you've seen me naked hundreds of times.",neutral
359,data/MELD.Raw/train_audio/dia34_utt7.mp3,neutral,Uh-huh. But it was a first for the rest of my building.,neutral
360,data/MELD.Raw/train_audio/dia34_utt8.mp3,neutral,"Okay. All right, that's true! But y'know I just don't embarrass that easily.",neutral
361,data/MELD.Raw/train_audio/dia34_utt9.mp3,surprise,What?! You totally get embarrassed!,positive
362,data/MELD.Raw/train_audio/dia34_utt10.mp3,neutral,"No, I don't! Ross, I think I'm just a more secure person than you are.",neutral
363,data/MELD.Raw/train_audio/dia34_utt11.mp3,neutral,Is that so?,neutral
364,data/MELD.Raw/train_audio/dia34_utt12.mp3,neutral,Yeah.,neutral
365,data/MELD.Raw/train_audio/dia34_utt13.mp3,disgust,Hey lady! I don't care how much you want it! Okay?! I am,negative
366,data/MELD.Raw/train_audio/dia35_utt0.mp3,surprise,I cant believe it!,positive
367,data/MELD.Raw/train_audio/dia35_utt1.mp3,joy,I did it!,positive
368,data/MELD.Raw/train_audio/dia35_utt2.mp3,joy,I rode a bike!,positive
369,data/MELD.Raw/train_audio/dia35_utt3.mp3,joy,I never thought Id be able to do that!,positive
370,data/MELD.Raw/train_audio/dia35_utt4.mp3,joy,Thank you Ross.,positive
371,data/MELD.Raw/train_audio/dia35_utt5.mp3,joy,"Oh hey, dont thank me, thank yourself. Youre the one who faced her fears and ultimately overcame them.",positive
372,data/MELD.Raw/train_audio/dia36_utt0.mp3,neutral,"Hey, both you guys should be up there with me.",neutral
373,data/MELD.Raw/train_audio/dia36_utt1.mp3,neutral,"I mean, you two are-are my I mean, Im lucky to have just one good",neutral
374,data/MELD.Raw/train_audio/dia36_utt2.mp3,neutral,Thanks man.,neutral
375,data/MELD.Raw/train_audio/dia36_utt3.mp3,neutral,I gotta go check something over here.,neutral
376,data/MELD.Raw/train_audio/dia36_utt4.mp3,sadness,What a baby.,negative
377,data/MELD.Raw/train_audio/dia36_utt5.mp3,sadness,Total wuss!,negative
378,data/MELD.Raw/train_audio/dia37_utt0.mp3,neutral,"Okay, we have a lot of options here, a number of prototypes for you to try on.",neutral
379,data/MELD.Raw/train_audio/dia37_utt1.mp3,joy,Wow! This looks great!,positive
380,data/MELD.Raw/train_audio/dia37_utt2.mp3,joy,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",positive
381,data/MELD.Raw/train_audio/dia37_utt3.mp3,disgust,And-and-and-and-and the toothpicks?,negative
382,data/MELD.Raw/train_audio/dia38_utt0.mp3,anger,You kissed another woman!,negative
383,data/MELD.Raw/train_audio/dia38_utt1.mp3,neutral,Call it even?!,neutral
384,data/MELD.Raw/train_audio/dia38_utt2.mp3,joy,Okay!,positive
385,data/MELD.Raw/train_audio/dia38_utt3.mp3,neutral,"Well, Im gonna go get these  in some water.",neutral
386,data/MELD.Raw/train_audio/dia38_utt4.mp3,surprise,Wait you stole those from these peoples wedding?,negative
387,data/MELD.Raw/train_audio/dia38_utt5.mp3,neutral,"No-no, I took them from the hotel lobby.",neutral
388,data/MELD.Raw/train_audio/dia38_utt6.mp3,anger,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",negative
389,data/MELD.Raw/train_audio/dia38_utt7.mp3,surprise,Hey!,positive
390,data/MELD.Raw/train_audio/dia38_utt8.mp3,surprise,My sweater!,positive
391,data/MELD.Raw/train_audio/dia38_utt9.mp3,surprise,Ive been looking for this for like a month!,positive
392,data/MELD.Raw/train_audio/dia38_utt10.mp3,surprise,Oh my God!!,negative
393,data/MELD.Raw/train_audio/dia38_utt11.mp3,surprise,Oh my God!,negative
394,data/MELD.Raw/train_audio/dia39_utt0.mp3,anger,Happy?! Is that what Im supposed to be Vic? Happy?,negative
395,data/MELD.Raw/train_audio/dia39_utt1.mp3,anger,"Well, why dont you tell me what youre supposed to be!",negative
396,data/MELD.Raw/train_audio/dia39_utt2.mp3,surprise,Huh?,negative
397,data/MELD.Raw/train_audio/dia39_utt3.mp3,anger,Because I sure as hell cant figure it out!,negative
398,data/MELD.Raw/train_audio/dia39_utt4.mp3,anger,I talk to you and nothin.,negative
399,data/MELD.Raw/train_audio/dia39_utt5.mp3,anger,"You look at me, and its nothin.",negative
400,data/MELD.Raw/train_audio/dia39_utt6.mp3,anger,Nothing.,negative
401,data/MELD.Raw/train_audio/dia39_utt7.mp3,joy,"Tasty! Im really starting to feel like you guys have a history, its-its nice.",positive
402,data/MELD.Raw/train_audio/dia39_utt8.mp3,neutral,I have a question about this scene.,neutral
403,data/MELD.Raw/train_audio/dia39_utt9.mp3,neutral,Yes?,neutral
404,data/MELD.Raw/train_audio/dia39_utt10.mp3,disgust,"Well, I dont understand why Adriennes attracted to Victor.",negative
405,data/MELD.Raw/train_audio/dia39_utt11.mp3,neutral,"Peel the onion. First of all, hes good looking.",neutral
406,data/MELD.Raw/train_audio/dia39_utt12.mp3,neutral,Yeah.,neutral
407,data/MELD.Raw/train_audio/dia39_utt13.mp3,neutral,I think my characters gonna need a little bit more of reason than that.,neutral
408,data/MELD.Raw/train_audio/dia39_utt14.mp3,neutral,"Oh, hey, how about this one.",neutral
409,data/MELD.Raw/train_audio/dia39_utt15.mp3,anger,"Ah, its says so in the script!",negative
410,data/MELD.Raw/train_audio/dia39_utt16.mp3,anger,"Y'know ah, I-I dont know why my character likes you either, I mean it says in the script here that youre a bitch.",negative
411,data/MELD.Raw/train_audio/dia39_utt17.mp3,anger,It doesnt say that in the script.,negative
412,data/MELD.Raw/train_audio/dia39_utt18.mp3,anger,It does in mine!,negative
413,data/MELD.Raw/train_audio/dia40_utt0.mp3,anger,I cant,negative
414,data/MELD.Raw/train_audio/dia40_utt1.mp3,anger,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,negative
415,data/MELD.Raw/train_audio/dia40_utt2.mp3,neutral,Yknow who has a great video camera?,neutral
416,data/MELD.Raw/train_audio/dia40_utt3.mp3,neutral,Greg and Jenny?,neutral
417,data/MELD.Raw/train_audio/dia40_utt4.mp3,neutral,Do you still wanna call em? I wanna call em.,neutral
418,data/MELD.Raw/train_audio/dia40_utt5.mp3,neutral,Lets call em.,neutral
419,data/MELD.Raw/train_audio/dia40_utt6.mp3,joy,Yeah! Ask them if they brought their friends any souvenirs!,positive
420,data/MELD.Raw/train_audio/dia40_utt7.mp3,neutral,Hello?  Eighth street deli?,neutral
421,data/MELD.Raw/train_audio/dia40_utt8.mp3,disgust,"Hey, hang up! You get food poisoning just talkin to that place.",negative
422,data/MELD.Raw/train_audio/dia40_utt9.mp3,fear,"Uh sorry, wrong number.",negative
423,data/MELD.Raw/train_audio/dia40_utt10.mp3,neutral,Here you go.,neutral
424,data/MELD.Raw/train_audio/dia40_utt11.mp3,surprise,Hello?   Its the deli again!,negative
425,data/MELD.Raw/train_audio/dia40_utt12.mp3,joy,All right! Ill have a sandwich!,positive
426,data/MELD.Raw/train_audio/dia40_utt13.mp3,sadness,I dont think this numbers right!,negative
427,data/MELD.Raw/train_audio/dia40_utt14.mp3,sadness,Oh come on!!,negative
428,data/MELD.Raw/train_audio/dia41_utt0.mp3,sadness,"Gotta go. I miss you too, I love you, but it's getting real late now",negative
429,data/MELD.Raw/train_audio/dia41_utt1.mp3,surprise,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",negative
430,data/MELD.Raw/train_audio/dia41_utt2.mp3,neutral,Her name's Ronni. She's a pet mortician.,neutral
431,data/MELD.Raw/train_audio/dia41_utt3.mp3,neutral,Sure. So how long you been...,neutral
432,data/MELD.Raw/train_audio/dia41_utt4.mp3,neutral,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",neutral
433,data/MELD.Raw/train_audio/dia41_utt5.mp3,surprise,Since then?!,negative
434,data/MELD.Raw/train_audio/dia41_utt6.mp3,neutral,"No, it's only been six years.",neutral
435,data/MELD.Raw/train_audio/dia41_utt7.mp3,neutral,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.,neutral
436,data/MELD.Raw/train_audio/dia41_utt8.mp3,neutral,...Joe.,neutral
437,data/MELD.Raw/train_audio/dia41_utt9.mp3,neutral,Y'ever been in love?,neutral
438,data/MELD.Raw/train_audio/dia41_utt10.mp3,neutral,...I d'know.,neutral
439,data/MELD.Raw/train_audio/dia41_utt11.mp3,neutral,Then y'haven't. You're burning your tomatoes.,neutral
440,data/MELD.Raw/train_audio/dia41_utt12.mp3,disgust,You're one to talk.,negative
441,data/MELD.Raw/train_audio/dia41_utt13.mp3,neutral,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",neutral
442,data/MELD.Raw/train_audio/dia41_utt14.mp3,disgust,Oh man. Please tell me one of 'em is Ma.,negative
443,data/MELD.Raw/train_audio/dia41_utt15.mp3,surprise,"Of course, course one of 'em's Ma. What's the matter with you.",negative
444,data/MELD.Raw/train_audio/dia42_utt0.mp3,neutral,"Everythings gonna be all right. Okay, Dick?",neutral
445,data/MELD.Raw/train_audio/dia42_utt1.mp3,surprise,"Hello, I am Guru Saj--Whoa!!  Thats supposed to be a duck right? Cause otherwise, this is waaay out of my league.",negative
446,data/MELD.Raw/train_audio/dia43_utt0.mp3,neutral,"Hey, Rach, how was work?",neutral
447,data/MELD.Raw/train_audio/dia43_utt1.mp3,neutral,"Oh, great. Although I did sit down where there wasnt a chair.",neutral
